,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1618,827,DEEPAKFERT-EQ,DEEPAKFERT,,-1.000000,1,,NSE,5.000000
1619,6713,MOLDTKPAC-EQ,MOLDTKPAC,,-1.000000,1,,NSE,5.000000
1620,13463,PIONEEREMB-EQ,PIONEEREMB,,-1.000000,1,,NSE,5.000000
1621,13750,FLUOROCHEM-EQ,FLUOROCHEM,,-1.000000,1,,NSE,5.000000
1622,15044,DELTACORP-EQ,DELTACORP,,-1.000000,1,,NSE,5.000000
1623,3963,GOCLCORP-EQ,GOCLCORP,,-1.000000,1,,NSE,5.000000
1624,13839,DONEAR-EQ,DONEAR,,-1.000000,1,,NSE,5.000000
1625,2144,BDL-EQ,BDL,,-1.000000,1,,NSE,5.000000
1626,18921,VBL-EQ,VBL,,-1.000000,1,,NSE,5.000000
1627,263,ATUL-EQ,ATUL,,-1.000000,1,,NSE,5.000000
1628,11581,GULFPETRO-EQ,GULFPETRO,,-1.000000,1,,NSE,5.000000
1629,17957,MMTC-EQ,MMTC,,-1.000000,1,,NSE,5.000000
1630,21704,DCAL-EQ,DCAL,,-1.000000,1,,NSE,5.000000
1631,1153,GLAXO-EQ,GLAXO,,-1.000000,1,,NSE,5.000000
1632,21676,HINDMOTORS-EQ,HINDMOTORS,,-1.000000,1,,NSE,5.000000
1633,9354,TAJGVK-EQ,TAJGVK,,-1.000000,1,,NSE,5.000000
1634,13791,PARSVNATH-EQ,PARSVNATH,,-1.000000,1,,NSE,5.000000
1635,10676,KOTAKMNC-EQ,KOTAKMNC,,-1.000000,1,,NSE,1.000000
1636,18208,ORIENTLTD-EQ,ORIENTLTD,,-1.000000,1,,NSE,5.000000
1637,1726,JBCHEPHARM-EQ,JBCHEPHARM,,-1.000000,1,,NSE,5.000000
1638,20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.000000,1,,NSE,5.000000
1639,4838,ICICILIQ-EQ,ICICILIQ,,-1.000000,1,,NSE,1.000000
1640,9617,SPLPETRO-EQ,SPLPETRO,,-1.000000,1,,NSE,5.000000
1641,12304,JSLHISAR-EQ,JSLHISAR,,-1.000000,1,,NSE,5.000000
1642,6125,GOODLUCK-EQ,GOODLUCK,,-1.000000,1,,NSE,5.000000
1643,583,CANFINHOME-EQ,CANFINHOME,,-1.000000,1,,NSE,5.000000
1644,24403,ASHIANA-EQ,ASHIANA,,-1.000000,1,,NSE,5.000000
1645,13111,ORIENTABRA-EQ,ORIENTABRA,,-1.000000,1,,NSE,5.000000
1646,10588,SHREEPUSHK-EQ,SHREEPUSHK,,-1.000000,1,,NSE,5.000000
1647,235,AAKASH-EQ,AAKASH,,-1.000000,1,,NSE,5.000000
1648,724,TATACOFFEE-EQ,TATACOFFEE,,-1.000000,1,,NSE,5.000000
1649,31475,ORBTEXP-EQ,ORBTEXP,,-1.000000,1,,NSE,5.000000
1650,16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,,-1.000000,1,,NSE,5.000000
1651,29430,ANKITMETAL-EQ,ANKITMETAL,,-1.000000,1,,NSE,5.000000
1652,10515,UTISENSETF-EQ,UTISENSETF,,-1.000000,1,,NSE,1.000000
1653,17357,GKWLIMITED-EQ,GKWLIMITED,,-1.000000,1,,NSE,5.000000
1654,2268,MOTOGENFIN-EQ,MOTOGENFIN,,-1.000000,1,,NSE,5.000000
1655,21399,GANGESSECU-EQ,GANGESSECU,,-1.000000,1,,NSE,5.000000
1656,15399,EIHAHOTELS-EQ,EIHAHOTELS,,-1.000000,1,,NSE,5.000000
1657,2664,PIDILITIND-EQ,PIDILITIND,,-1.000000,1,,NSE,5.000000
1658,595,CARBORUNIV-EQ,CARBORUNIV,,-1.000000,1,,NSE,5.000000
1659,874,ASTRON-EQ,ASTRON,,-1.000000,1,,NSE,5.000000
1660,17541,DAMODARIND-EQ,DAMODARIND,,-1.000000,1,,NSE,5.000000
1661,805,DCM-EQ,DCM,,-1.000000,1,,NSE,5.000000
1662,22739,MON100-EQ,MON100,,-1.000000,1,,NSE,1.000000
1663,1614,FAIRCHEMOR-EQ,FAIRCHEMOR,,-1.000000,1,,NSE,5.000000
1664,3327,SUDARSCHEM-EQ,SUDARSCHEM,,-1.000000,1,,NSE,5.000000
1665,2492,SILGO-EQ,SILGO,,-1.000000,1,,NSE,5.000000
1666,6227,DTIL-EQ,DTIL,,-1.000000,1,,NSE,5.000000
1667,18220,KECL-EQ,KECL,,-1.000000,1,,NSE,5.000000
1668,3892,HATSUN-EQ,HATSUN,,-1.000000,1,,NSE,5.000000
1669,7835,WFL-EQ,WFL,,-1.000000,1,,NSE,5.000000
1670,3275,TEMBO-EQ,TEMBO,,-1.000000,1,,NSE,5.000000
1671,31468,LYPSAGEMS-EQ,LYPSAGEMS,,-1.000000,1,,NSE,5.000000
1672,25023,GAYAPROJ-EQ,GAYAPROJ,,-1.000000,1,,NSE,5.000000
1673,8614,INDOBORAX-EQ,INDOBORAX,,-1.000000,1,,NSE,5.000000
1674,5194,ANTGRAPHIC-EQ,ANTGRAPHIC,,-1.000000,1,,NSE,5.000000
1675,4430,JMCPROJECT-EQ,JMCPROJECT,,-1.000000,1,,NSE,5.000000
1676,9378,TRU-EQ,TRU,,-1.000000,1,,NSE,5.000000
1677,4391,GULFOILLUB-EQ,GULFOILLUB,,-1.000000,1,,NSE,5.000000
1678,1168,GMBREW-EQ,GMBREW,,-1.000000,1,,NSE,5.000000
1679,9874,GOLDTECH-EQ,GOLDTECH,,-1.000000,1,,NSE,5.000000
1680,18431,BIGBLOC-EQ,BIGBLOC,,-1.000000,1,,NSE,5.000000
1681,2885,RELIANCE-EQ,RELIANCE,,-1.000000,1,,NSE,5.000000
1682,9253,NILAINFRA-EQ,NILAINFRA,,-1.000000,1,,NSE,5.000000
1683,15303,BANG-EQ,BANG,,-1.000000,1,,NSE,5.000000
1684,22233,DHUNINV-EQ,DHUNINV,,-1.000000,1,,NSE,5.000000
1685,13611,IRCTC-EQ,IRCTC,,-1.000000,1,,NSE,5.000000
1686,9921,ALANKIT-EQ,ALANKIT,,-1.000000,1,,NSE,5.000000
1687,2687,POLYPLEX-EQ,POLYPLEX,,-1.000000,1,,NSE,5.000000
1688,2319,NCC-EQ,NCC,,-1.000000,1,,NSE,5.000000
1689,11731,CONSOFINVT-EQ,CONSOFINVT,,-1.000000,1,,NSE,5.000000
1690,6818,LATENTVIEW-EQ,LATENTVIEW,,-1.000000,1,,NSE,5.000000
1691,14858,KOTAKGOLD-EQ,KOTAKGOLD,,-1.000000,1,,NSE,1.000000
1692,30392,ICICINF100-EQ,ICICINF100,,-1.000000,1,,NSE,1.000000
1693,15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
1694,14101,PTL-EQ,PTL,,-1.000000,1,,NSE,5.000000
1695,22440,UTIBANKETF-EQ,UTIBANKETF,,-1.000000,1,,NSE,1.000000
1696,9889,SMARTLINK-EQ,SMARTLINK,,-1.000000,1,,NSE,5.000000
1697,12489,SWSOLAR-EQ,SWSOLAR,,-1.000000,1,,NSE,5.000000
1698,393,GLOBE-EQ,GLOBE,,-1.000000,1,,NSE,5.000000
1699,3715,VLSFINANCE-EQ,VLSFINANCE,,-1.000000,1,,NSE,5.000000
1700,7030,ASIANENE-EQ,ASIANENE,,-1.000000,1,,NSE,5.000000
1701,371,BATAINDIA-EQ,BATAINDIA,,-1.000000,1,,NSE,5.000000
1702,2705,PRAJIND-EQ,PRAJIND,,-1.000000,1,,NSE,5.000000
1703,11681,IMPEXFERRO-EQ,IMPEXFERRO,,-1.000000,1,,NSE,5.000000
1704,3103,SHREECEM-EQ,SHREECEM,,-1.000000,1,,NSE,5.000000
1705,1174,GNFC-EQ,GNFC,,-1.000000,1,,NSE,5.000000
1706,14745,ADVANIHOTR-EQ,ADVANIHOTR,,-1.000000,1,,NSE,5.000000
1707,14982,CENTUM-EQ,CENTUM,,-1.000000,1,,NSE,5.000000
1708,6973,DHARAMSI-EQ,DHARAMSI,,-1.000000,1,,NSE,5.000000
1709,4176,ZENITHEXPO-EQ,ZENITHEXPO,,-1.000000,1,,NSE,5.000000
1710,8110,AWL-EQ,AWL,,-1.000000,1,,NSE,5.000000
1711,31837,SREEL-EQ,SREEL,,-1.000000,1,,NSE,5.000000
1712,6417,KRITI-EQ,KRITI,,-1.000000,1,,NSE,5.000000
1713,15017,MAANALU-EQ,MAANALU,,-1.000000,1,,NSE,5.000000
1714,10733,SPORTKING-EQ,SPORTKING,,-1.000000,1,,NSE,5.000000
1715,11573,FORCEMOT-EQ,FORCEMOT,,-1.000000,1,,NSE,5.000000
1716,1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
1717,13751,NAUKRI-EQ,NAUKRI,,-1.000000,1,,NSE,5.000000
1718,5585,VIJAYA-EQ,VIJAYA,,-1.000000,1,,NSE,5.000000
1719,27037,TBZ-EQ,TBZ,,-1.000000,1,,NSE,5.000000
1720,13673,ANSALHSG-EQ,ANSALHSG,,-1.000000,1,,NSE,5.000000
1721,13725,DCBBANK-EQ,DCBBANK,,-1.000000,1,,NSE,5.000000
1722,14957,MAGNUM-EQ,MAGNUM,,-1.000000,1,,NSE,5.000000
1723,8124,AJANTPHARM-EQ,AJANTPHARM,,-1.000000,1,,NSE,5.000000
1724,14278,ORIENTBELL-EQ,ORIENTBELL,,-1.000000,1,,NSE,5.000000
1725,3456,TATAMOTORS-EQ,TATAMOTORS,,-1.000000,1,,NSE,5.000000
1726,13236,SADBHAV-EQ,SADBHAV,,-1.000000,1,,NSE,5.000000
1727,14174,IZMO-EQ,IZMO,,-1.000000,1,,NSE,5.000000
1728,3252,SPIC-EQ,SPIC,,-1.000000,1,,NSE,5.000000
1729,18457,POWERINDIA-EQ,POWERINDIA,,-1.000000,1,,NSE,5.000000
1730,11212,SHK-EQ,SHK,,-1.000000,1,,NSE,5.000000
1731,17438,OIL-EQ,OIL,,-1.000000,1,,NSE,5.000000
1732,17702,ICICIMCAP-EQ,ICICIMCAP,,-1.000000,1,,NSE,1.000000
1733,3507,MAFANG-EQ,MAFANG,,-1.000000,1,,NSE,1.000000
1734,10786,NOIDATOLL-EQ,NOIDATOLL,,-1.000000,1,,NSE,5.000000
1735,6364,NATIONALUM-EQ,NATIONALUM,,-1.000000,1,,NSE,5.000000
1736,8828,GAEL-EQ,GAEL,,-1.000000,1,,NSE,5.000000
1737,7456,DSPQ50ETF-EQ,DSPQ50ETF,,-1.000000,1,,NSE,1.000000
1738,15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
1739,8827,AVROIND-EQ,AVROIND,,-1.000000,1,,NSE,5.000000
1740,13730,INSPIRISYS-EQ,INSPIRISYS,,-1.000000,1,,NSE,5.000000
1741,15283,KNRCON-EQ,KNRCON,,-1.000000,1,,NSE,5.000000
1742,15049,ENERGYDEV-EQ,ENERGYDEV,,-1.000000,1,,NSE,5.000000
1743,25392,PANAMAPET-EQ,PANAMAPET,,-1.000000,1,,NSE,5.000000
1744,13587,ACE-EQ,ACE,,-1.000000,1,,NSE,5.000000
1745,4394,MIRZAINT-EQ,MIRZAINT,,-1.000000,1,,NSE,5.000000
1746,11457,KOTAKNV20-EQ,KOTAKNV20,,-1.000000,1,,NSE,1.000000
1747,3172,GILT5YBEES-EQ,GILT5YBEES,,-1.000000,1,,NSE,1.000000
1748,1389,SUPREMEENG-EQ,SUPREMEENG,,-1.000000,1,,NSE,5.000000
1749,426,BHARATGEAR-EQ,BHARATGEAR,,-1.000000,1,,NSE,5.000000
1750,11856,SHAHALLOYS-EQ,SHAHALLOYS,,-1.000000,1,,NSE,5.000000
1751,17869,JSWENERGY-EQ,JSWENERGY,,-1.000000,1,,NSE,5.000000
1752,308,BAJAJHIND-EQ,BAJAJHIND,,-1.000000,1,,NSE,5.000000
1753,19111,NBIFIN-EQ,NBIFIN,,-1.000000,1,,NSE,5.000000
1754,1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.000000,1,,NSE,5.000000
1755,676,EXIDEIND-EQ,EXIDEIND,,-1.000000,1,,NSE,5.000000
1756,4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1.000000,1,,NSE,5.000000
1757,13451,RATNAMANI-EQ,RATNAMANI,,-1.000000,1,,NSE,5.000000
1758,13511,MUNJALAU-EQ,MUNJALAU,,-1.000000,1,,NSE,5.000000
1759,1250,CASTROLIND-EQ,CASTROLIND,,-1.000000,1,,NSE,5.000000
1760,19223,TCIEXP-EQ,TCIEXP,,-1.000000,1,,NSE,5.000000
1761,1394,HINDUNILVR-EQ,HINDUNILVR,,-1.000000,1,,NSE,5.000000
1762,7016,SHIVALIK-EQ,SHIVALIK,,-1.000000,1,,NSE,5.000000
1763,199,MASFIN-EQ,MASFIN,,-1.000000,1,,NSE,5.000000
1764,17044,SHARIABEES-EQ,SHARIABEES,,-1.000000,1,,NSE,1.000000
1765,17821,ARSHIYA-EQ,ARSHIYA,,-1.000000,1,,NSE,5.000000
1766,5206,ANDREWYU-EQ,ANDREWYU,,-1.000000,1,,NSE,5.000000
1767,14612,SIMBHALS-EQ,SIMBHALS,,-1.000000,1,,NSE,5.000000
1768,11045,SATIA-EQ,SATIA,,-1.000000,1,,NSE,5.000000
1769,17307,AJMERA-EQ,AJMERA,,-1.000000,1,,NSE,5.000000
1770,2056,HOMEFIRST-EQ,HOMEFIRST,,-1.000000,1,,NSE,5.000000
1771,5204,GMDCLTD-EQ,GMDCLTD,,-1.000000,1,,NSE,5.000000
1772,8825,PRIVISCL-EQ,PRIVISCL,,-1.000000,1,,NSE,5.000000
1773,11373,BIOCON-EQ,BIOCON,,-1.000000,1,,NSE,5.000000
1774,11813,SHOPERSTOP-EQ,SHOPERSTOP,,-1.000000,1,,NSE,5.000000
1775,6913,RPPL-EQ,RPPL,,-1.000000,1,,NSE,5.000000
1776,15389,AJRINFRA-EQ,AJRINFRA,,-1.000000,1,,NSE,5.000000
1777,7965,MALLCOM-EQ,MALLCOM,,-1.000000,1,,NSE,5.000000
1778,3466,TFCILTD-EQ,TFCILTD,,-1.000000,1,,NSE,5.000000
1779,11343,AFFLE-EQ,AFFLE,,-1.000000,1,,NSE,5.000000
1780,30125,IBULHSGFIN-EQ,IBULHSGFIN,,-1.000000,1,,NSE,5.000000
1781,7422,MONQ50-EQ,MONQ50,,-1.000000,1,,NSE,1.000000
1782,21749,CAPACITE-EQ,CAPACITE,,-1.000000,1,,NSE,5.000000
1783,22239,EBBETF0431-EQ,EBBETF0431,,-1.000000,1,,NSE,1.000000
1784,13086,AIAENG-EQ,AIAENG,,-1.000000,1,,NSE,5.000000
1785,6579,FINOPB-EQ,FINOPB,,-1.000000,1,,NSE,5.000000
1786,5865,LAGNAM-EQ,LAGNAM,,-1.000000,1,,NSE,5.000000
1787,1008,FACT-EQ,FACT,,-1.000000,1,,NSE,5.000000
1788,8050,MAHLIFE-EQ,MAHLIFE,,-1.000000,1,,NSE,5.000000
1789,16827,KOKUYOCMLN-EQ,KOKUYOCMLN,,-1.000000,1,,NSE,5.000000
1790,772,DABUR-EQ,DABUR,,-1.000000,1,,NSE,5.000000
1791,11407,XPROINDIA-EQ,XPROINDIA,,-1.000000,1,,NSE,5.000000
1792,5108,KPIGREEN-EQ,KPIGREEN,,-1.000000,1,,NSE,5.000000
1793,22347,MACPOWER-EQ,MACPOWER,,-1.000000,1,,NSE,5.000000
1794,3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1.000000,1,,NSE,5.000000
1795,9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1.000000,1,,NSE,5.000000
1796,5782,MASPTOP50-EQ,MASPTOP50,,-1.000000,1,,NSE,1.000000
1797,4055,PANACEABIO-EQ,PANACEABIO,,-1.000000,1,,NSE,5.000000
1798,317,BAJFINANCE-EQ,BAJFINANCE,,-1.000000,1,,NSE,5.000000
1799,527,UTIAMC-EQ,UTIAMC,,-1.000000,1,,NSE,5.000000
1800,11927,NECLIFE-EQ,NECLIFE,,-1.000000,1,,NSE,5.000000
1801,15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1.000000,1,,NSE,5.000000
1802,1327,HCL-INSYS-EQ,HCL-INSYS,,-1.000000,1,,NSE,5.000000
1803,4157,KEYFINSERV-EQ,KEYFINSERV,,-1.000000,1,,NSE,5.000000
1804,79,ALEMBICLTD-EQ,ALEMBICLTD,,-1.000000,1,,NSE,5.000000
1805,14366,IDEA-EQ,IDEA,,-1.000000,1,,NSE,5.000000
1806,2988,SANDESH-EQ,SANDESH,,-1.000000,1,,NSE,5.000000
1807,685,CHOLAFIN-EQ,CHOLAFIN,,-1.000000,1,,NSE,5.000000
1808,2350,NURECA-EQ,NURECA,,-1.000000,1,,NSE,5.000000
1809,4973,PHARMABEES-EQ,PHARMABEES,,-1.000000,1,,NSE,1.000000
